smiles_clean,valid,comment,n_reos_warnings,inchi,label_raw,id,split
COC(=O)[C@@]1(Cc2ccccc2)[C@H]2c3cc(C(=O)N4CCCC4)n(Cc4ccc(OC)c(OC)c4)c3C[C@H]2CN1C(=O)c1ccccc1,True,"((2, 'molecule has a stereo bond in a ring'),)",0,"InChI=1S/C39H41N3O6/c1-46-33-17-16-27(20-34(33)47-2)24-41-31-21-29-25-42(36(43)28-14-8-5-9-15-28)39(38(45)48-3,23-26-12-6-4-7-13-26)35(29)30(31)22-32(41)37(44)40-18-10-11-19-40/h4-9,12-17,20,22,29,35H,10-11,18-19,21,23-25H2,1-3H3/t29-,35+,39+/m0/s1",0,6195,train
COC(=O)[C@@]1(Cc2ccc(OC)cc2)[C@H]2c3cc(C(=O)N4CCCC4)n(Cc4ccccn4)c3C[C@H]2CN1C(=O)c1ccccc1,True,"((2, 'molecule has a stereo bond in a ring'),)",0,"InChI=1S/C37H38N4O5/c1-45-29-15-13-25(14-16-29)22-37(36(44)46-2)33-27(23-41(37)34(42)26-10-4-3-5-11-26)20-31-30(33)21-32(35(43)39-18-8-9-19-39)40(31)24-28-12-6-7-17-38-28/h3-7,10-17,21,27,33H,8-9,18-20,22-24H2,1-2H3/t27-,33+,37+/m0/s1",0,6196,train
COC(=O)[C@@]1(Cc2ccccc2)[C@H]2c3cc(C(=O)N(C)C)n(Cc4ccccn4)c3C[C@H]2CN1C(=O)c1ccccc1,True,"((2, 'molecule has a stereo bond in a ring'),)",0,"InChI=1S/C34H34N4O4/c1-36(2)32(40)29-19-27-28(37(29)22-26-16-10-11-17-35-26)18-25-21-38(31(39)24-14-8-5-9-15-24)34(30(25)27,33(41)42-3)20-23-12-6-4-7-13-23/h4-17,19,25,30H,18,20-22H2,1-3H3/t25-,30+,34+/m0/s1",0,6197,train
COC(=O)[C@@]1(Cc2ccc(OC)cc2)[C@H]2c3cc(C(=O)N4CCCC4)n(CCSCCO)c3C[C@H]2CN1C(=O)c1ccccc1,True,Aliphatic long chain,1,"InChI=1S/C35H41N3O6S/c1-43-27-12-10-24(11-13-27)22-35(34(42)44-2)31-26(23-38(35)32(40)25-8-4-3-5-9-25)20-29-28(31)21-30(33(41)36-14-6-7-15-36)37(29)16-18-45-19-17-39/h3-5,8-13,21,26,31,39H,6-7,14-20,22-23H2,1-2H3/t26-,31+,35+/m0/s1",0,6198,train
COC(=O)[C@@]1(Cc2ccc(F)cc2)[C@H]2c3cc(C(=O)N4CCCC4)n(CCSCCO)c3C[C@H]2CN1C(=O)c1ccccc1,True,Aliphatic long chain,1,"InChI=1S/C34H38FN3O5S/c1-43-33(42)34(21-23-9-11-26(35)12-10-23)30-25(22-38(34)31(40)24-7-3-2-4-8-24)19-28-27(30)20-29(32(41)36-13-5-6-14-36)37(28)15-17-44-18-16-39/h2-4,7-12,20,25,30,39H,5-6,13-19,21-22H2,1H3/t25-,30+,34+/m0/s1",0,6199,train
COC(=O)[C@@]1(Cc2ccccc2)[C@H]2c3cc(C(=O)N4CCCC4)n(CCc4ccccn4)c3C[C@H]2CN1C(=O)c1ccccc1,True,"((2, 'molecule has a stereo bond in a ring'),)",0,"InChI=1S/C37H38N4O4/c1-45-36(44)37(24-26-12-4-2-5-13-26)33-28(25-41(37)34(42)27-14-6-3-7-15-27)22-31-30(33)23-32(35(43)39-19-10-11-20-39)40(31)21-17-29-16-8-9-18-38-29/h2-9,12-16,18,23,28,33H,10-11,17,19-22,24-25H2,1H3/t28-,33+,37+/m0/s1",0,6200,train
COC(=O)[C@@]1(Cc2ccc(OC)cc2)[C@H]2c3cc(C(=O)N4CCCC4)n(Cc4nc5ccccc5[nH]4)c3C[C@H]2CN1C(=O)c1ccccc1,True,"((5, 'molecule has a crossed bond in a ring'), (2, 'molecule has a stereo bond in a ring'))",0,"InChI=1S/C39H39N5O5/c1-48-28-16-14-25(15-17-28)22-39(38(47)49-2)35-27(23-44(39)36(45)26-10-4-3-5-11-26)20-32-29(35)21-33(37(46)42-18-8-9-19-42)43(32)24-34-40-30-12-6-7-13-31(30)41-34/h3-7,10-17,21,27,35H,8-9,18-20,22-24H2,1-2H3,(H,40,41)/t27-,35+,39+/m0/s1",1,6201,train
COC(=O)[C@@]1(Cc2ccc(F)cc2)[C@H]2c3cc(C(=O)N4CCCC4)n(C[C@H](O)CO)c3C[C@H]2CN1C(=O)c1ccccc1,True,"((2, 'molecule has a stereo bond in a ring'),)",0,"InChI=1S/C33H36FN3O6/c1-43-32(42)33(17-21-9-11-24(34)12-10-21)29-23(18-37(33)30(40)22-7-3-2-4-8-22)15-27-26(29)16-28(36(27)19-25(39)20-38)31(41)35-13-5-6-14-35/h2-4,7-12,16,23,25,29,38-39H,5-6,13-15,17-20H2,1H3/t23-,25-,29+,33+/m0/s1",0,6202,train
COC(=O)[C@@]1(Cc2ccc(OC)cc2)[C@H]2c3cc(C(=O)N(C)C)n(CCO)c3C[C@H]2CN1C(=O)c1ccccc1,True,"((2, 'molecule has a stereo bond in a ring'),)",0,"InChI=1S/C31H35N3O6/c1-32(2)29(37)26-17-24-25(33(26)14-15-35)16-22-19-34(28(36)21-8-6-5-7-9-21)31(27(22)24,30(38)40-4)18-20-10-12-23(39-3)13-11-20/h5-13,17,22,27,35H,14-16,18-19H2,1-4H3/t22-,27+,31+/m0/s1",0,6203,train
COC(=O)[C@@]1(Cc2ccccc2)[C@H]2c3cc(C(=O)N4CCCC4)n(Cc4ccc(C(F)(F)F)nc4)c3C[C@H]2CN1C(=O)c1ccccc1,True,"((2, 'molecule has a stereo bond in a ring'),)",0,"InChI=1S/C37H35F3N4O4/c1-48-35(47)36(20-24-10-4-2-5-11-24)32-27(23-44(36)33(45)26-12-6-3-7-13-26)18-29-28(32)19-30(34(46)42-16-8-9-17-42)43(29)22-25-14-15-31(41-21-25)37(38,39)40/h2-7,10-15,19,21,27,32H,8-9,16-18,20,22-23H2,1H3/t27-,32+,36+/m0/s1",0,6204,train
COC(=O)[C@@]1(Cc2ccccc2)[C@H]2c3cc(C(=O)N4CCCC4)n(Cc4ccsc4Br)c3C[C@H]2CN1C(=O)c1ccccc1,True,"((2, 'molecule has a stereo bond in a ring'),)",0,"InChI=1S/C35H34BrN3O4S/c1-43-34(42)35(20-23-10-4-2-5-11-23)30-26(22-39(35)32(40)24-12-6-3-7-13-24)18-28-27(30)19-29(33(41)37-15-8-9-16-37)38(28)21-25-14-17-44-31(25)36/h2-7,10-14,17,19,26,30H,8-9,15-16,18,20-22H2,1H3/t26-,30+,35+/m0/s1",0,6205,train
COC(=O)[C@@]1(Cc2ccccc2)[C@H]2c3cc(C(=O)N(C)C)n(CCO)c3C[C@H]2CN1C(=O)c1ccccc1,True,"((2, 'molecule has a stereo bond in a ring'),)",0,"InChI=1S/C30H33N3O5/c1-31(2)28(36)25-17-23-24(32(25)14-15-34)16-22-19-33(27(35)21-12-8-5-9-13-21)30(26(22)23,29(37)38-3)18-20-10-6-4-7-11-20/h4-13,17,22,26,34H,14-16,18-19H2,1-3H3/t22-,26+,30+/m0/s1",0,6206,train
COC(=O)[C@@]1(Cc2ccc(OC)cc2)[C@H]2c3cc(C(=O)N4CCCC4)n(Cc4ccc(S(C)(=O)=O)cc4)c3C[C@H]2CN1C(=O)c1ccccc1,True,"((2, 'molecule has a stereo bond in a ring'),)",0,"InChI=1S/C39H41N3O7S/c1-48-30-15-11-26(12-16-30)23-39(38(45)49-2)35-29(25-42(39)36(43)28-9-5-4-6-10-28)21-33-32(35)22-34(37(44)40-19-7-8-20-40)41(33)24-27-13-17-31(18-14-27)50(3,46)47/h4-6,9-18,22,29,35H,7-8,19-21,23-25H2,1-3H3/t29-,35+,39+/m0/s1",0,6207,train
COC(=O)[C@@]1(Cc2ccccc2)[C@H]2c3cc(C(=O)N4CCCC4)n(Cc4ccccc4)c3C[C@H]2CN1C(=O)c1ccccc1,True,"((2, 'molecule has a stereo bond in a ring'),)",0,"InChI=1S/C37H37N3O4/c1-44-36(43)37(23-26-13-5-2-6-14-26)33-29(25-40(37)34(41)28-17-9-4-10-18-28)21-31-30(33)22-32(35(42)38-19-11-12-20-38)39(31)24-27-15-7-3-8-16-27/h2-10,13-18,22,29,33H,11-12,19-21,23-25H2,1H3/t29-,33+,37+/m0/s1",0,6208,train
COC(=O)[C@@]1(Cc2ccc(F)cc2)[C@H]2c3cc(C(=O)N4CCCC4)n(CCc4ccccn4)c3C[C@H]2CN1C(=O)c1ccccc1,True,"((2, 'molecule has a stereo bond in a ring'),)",0,"InChI=1S/C37H37FN4O4/c1-46-36(45)37(23-25-12-14-28(38)15-13-25)33-27(24-42(37)34(43)26-9-3-2-4-10-26)21-31-30(33)22-32(35(44)40-18-7-8-19-40)41(31)20-16-29-11-5-6-17-39-29/h2-6,9-15,17,22,27,33H,7-8,16,18-21,23-24H2,1H3/t27-,33+,37+/m0/s1",0,6209,train
COC(=O)[C@@]1(Cc2ccccc2)[C@H]2c3cc(C(=O)N(C)C)n(C)c3C[C@H]2CN1C(=O)c1ccccc1,True,"((2, 'molecule has a stereo bond in a ring'),)",0,"InChI=1S/C29H31N3O4/c1-30(2)27(34)24-16-22-23(31(24)3)15-21-18-32(26(33)20-13-9-6-10-14-20)29(25(21)22,28(35)36-4)17-19-11-7-5-8-12-19/h5-14,16,21,25H,15,17-18H2,1-4H3/t21-,25+,29+/m0/s1",0,6210,train
COC(=O)[C@@]1(Cc2ccccc2)[C@H]2c3cc(C(=O)N(C)C)n(CCF)c3C[C@H]2CN1C(=O)c1ccccc1,True,"((2, 'molecule has a stereo bond in a ring'),)",0,"InChI=1S/C30H32FN3O4/c1-32(2)28(36)25-17-23-24(33(25)15-14-31)16-22-19-34(27(35)21-12-8-5-9-13-21)30(26(22)23,29(37)38-3)18-20-10-6-4-7-11-20/h4-13,17,22,26H,14-16,18-19H2,1-3H3/t22-,26+,30+/m0/s1",0,6211,train
COC(=O)[C@@]1(Cc2ccc(OC)cc2)[C@H]2c3cc(C(=O)N(C)C)n(Cc4ccc(C)o4)c3C[C@H]2CN1C(=O)c1ccccc1,True,"((2, 'molecule has a stereo bond in a ring'),)",0,"InChI=1S/C35H37N3O6/c1-22-11-14-27(44-22)21-37-29-17-25-20-38(32(39)24-9-7-6-8-10-24)35(34(41)43-5,19-23-12-15-26(42-4)16-13-23)31(25)28(29)18-30(37)33(40)36(2)3/h6-16,18,25,31H,17,19-21H2,1-5H3/t25-,31+,35+/m0/s1",0,6212,train
COC(=O)[C@@]1(Cc2ccc(OC)cc2)[C@H]2c3cc(C(=O)N4CCCC4)n(CCN4CCOCC4)c3C[C@H]2CN1C(=O)c1ccccc1,True,"((2, 'molecule has a stereo bond in a ring'),)",0,"InChI=1S/C37H44N4O6/c1-45-29-12-10-26(11-13-29)24-37(36(44)46-2)33-28(25-41(37)34(42)27-8-4-3-5-9-27)22-31-30(33)23-32(35(43)39-14-6-7-15-39)40(31)17-16-38-18-20-47-21-19-38/h3-5,8-13,23,28,33H,6-7,14-22,24-25H2,1-2H3/t28-,33+,37+/m0/s1",0,6213,train
COC(=O)Cn1c(C(=O)N2CCCC2)cc2c1C[C@H]1CN(C(=O)c3ccccc3)[C@@](Cc3ccccc3)(C(=O)OC)[C@@H]21,True,"((2, 'molecule has a stereo bond in a ring'),)",0,"InChI=1S/C33H35N3O6/c1-41-28(37)21-35-26-17-24-20-36(30(38)23-13-7-4-8-14-23)33(32(40)42-2,19-22-11-5-3-6-12-22)29(24)25(26)18-27(35)31(39)34-15-9-10-16-34/h3-8,11-14,18,24,29H,9-10,15-17,19-21H2,1-2H3/t24-,29+,33+/m0/s1",0,6214,train
COC(=O)[C@@]1(Cc2ccc(OC)cc2)[C@H]2c3cc(C(=O)N4CCCC4)n(CCc4c[nH]c5ccc(O)cc45)c3C[C@H]2CN1C(=O)c1ccccc1,True,"((5, 'molecule has a crossed bond in a ring'), (2, 'molecule has a stereo bond in a ring'))",0,"InChI=1S/C41H42N4O6/c1-50-31-13-10-26(11-14-31)23-41(40(49)51-2)37-29(25-45(41)38(47)27-8-4-3-5-9-27)20-35-33(37)22-36(39(48)43-17-6-7-18-43)44(35)19-16-28-24-42-34-15-12-30(46)21-32(28)34/h3-5,8-15,21-22,24,29,37,42,46H,6-7,16-20,23,25H2,1-2H3/t29-,37+,41+/m0/s1",0,6215,train
COC(=O)[C@@]1(Cc2ccccc2)[C@H]2c3cc(C(=O)N4CCCC4)n(CCO)c3C[C@H]2CN1C(=O)c1ccccc1,True,"((2, 'molecule has a stereo bond in a ring'),)",0,"InChI=1S/C32H35N3O5/c1-40-31(39)32(20-22-10-4-2-5-11-22)28-24(21-35(32)29(37)23-12-6-3-7-13-23)18-26-25(28)19-27(34(26)16-17-36)30(38)33-14-8-9-15-33/h2-7,10-13,19,24,28,36H,8-9,14-18,20-21H2,1H3/t24-,28+,32+/m0/s1",0,6216,train
COCCn1c(C(=O)N2CCCC2)cc2c1C[C@H]1CN(C(=O)c3ccccc3)[C@@](Cc3ccc(OC)cc3)(C(=O)OC)[C@@H]21,True,"((2, 'molecule has a stereo bond in a ring'),)",0,"InChI=1S/C34H39N3O6/c1-41-18-17-36-28-19-25-22-37(31(38)24-9-5-4-6-10-24)34(33(40)43-3,21-23-11-13-26(42-2)14-12-23)30(25)27(28)20-29(36)32(39)35-15-7-8-16-35/h4-6,9-14,20,25,30H,7-8,15-19,21-22H2,1-3H3/t25-,30+,34+/m0/s1",0,6217,train
COC(=O)[C@@]1(Cc2ccc(OC)cc2)[C@H]2c3cc(C(=O)N(C)C)n(Cc4c(CO)[nH]cc(C)c4=O)c3C[C@H]2CN1C(=O)c1ccccc1,True,"((2, 'molecule has a stereo bond in a ring'),)",0,"InChI=1S/C37H40N4O7/c1-22-18-38-29(21-42)28(33(22)43)20-40-30-15-25-19-41(34(44)24-9-7-6-8-10-24)37(36(46)48-5,17-23-11-13-26(47-4)14-12-23)32(25)27(30)16-31(40)35(45)39(2)3/h6-14,16,18,25,32,42H,15,17,19-21H2,1-5H3,(H,38,43)/t25-,32+,37+/m0/s1",0,6218,train
COC(=O)[C@@]1(Cc2ccc(F)cc2)C2=C(C)C(=O)C=C2CN1C(=O)c1ccccc1,True,"((5, 'molecule has a crossed bond in a ring'),)",0,"InChI=1S/C24H20FNO4/c1-15-20(27)12-18-14-26(22(28)17-6-4-3-5-7-17)24(21(15)18,23(29)30-2)13-16-8-10-19(25)11-9-16/h3-12,21H,1,13-14H2,2H3/t21-,24+/m0/s1",1,6219,train
COC(=O)[C@@]1(Cc2ccccc2)[C@H]2c3cc(C(=O)N(C)C)n(Cc4nc5ccccc5[nH]4)c3C[C@H]2CN1C(=O)c1ccccc1,True,"((5, 'molecule has a crossed bond in a ring'), (2, 'molecule has a stereo bond in a ring'))",0,"InChI=1S/C36H35N5O4/c1-39(2)34(43)30-19-26-29(40(30)22-31-37-27-16-10-11-17-28(27)38-31)18-25-21-41(33(42)24-14-8-5-9-15-24)36(32(25)26,35(44)45-3)20-23-12-6-4-7-13-23/h4-17,19,25,32H,18,20-22H2,1-3H3,(H,37,38)/t25-,32+,36+/m0/s1",1,6220,train
COC(=O)[C@@]1(Cc2ccc(OC)cc2)[C@H]2c3cc(C(=O)N4CCCC4)n(Cc4ccc(C)o4)c3C[C@H]2CN1C(=O)c1ccccc1,True,"((2, 'molecule has a stereo bond in a ring'),)",0,"InChI=1S/C37H39N3O6/c1-24-11-14-29(46-24)23-39-31-19-27-22-40(34(41)26-9-5-4-6-10-26)37(36(43)45-3,21-25-12-15-28(44-2)16-13-25)33(27)30(31)20-32(39)35(42)38-17-7-8-18-38/h4-6,9-16,20,27,33H,7-8,17-19,21-23H2,1-3H3/t27-,33+,37+/m0/s1",0,6221,train
COC(=O)[C@@]1(Cc2ccc(F)cc2)[C@H]2c3cc(C(=O)N4CCCC4)n(CCc4c[nH]c5cc(F)ccc45)c3C[C@H]2CN1C(=O)c1ccccc1,True,"((5, 'molecule has a crossed bond in a ring'), (2, 'molecule has a stereo bond in a ring'))",0,"InChI=1S/C40H38F2N4O4/c1-50-39(49)40(22-25-9-11-29(41)12-10-25)36-28(24-46(40)37(47)26-7-3-2-4-8-26)19-34-32(36)21-35(38(48)44-16-5-6-17-44)45(34)18-15-27-23-43-33-20-30(42)13-14-31(27)33/h2-4,7-14,20-21,23,28,36,43H,5-6,15-19,22,24H2,1H3/t28-,36+,40+/m0/s1",0,6222,train
COC(=O)[C@@]1(Cc2ccc(OC)cc2)C2=C(CC(=O)C(=O)N3CCCC3)C(=O)CC2CN1C(=O)c1ccccc1,True,diketo group,1,"InChI=1S/C31H32N2O7/c1-39-23-12-10-20(11-13-23)18-31(30(38)40-2)27-22(19-33(31)28(36)21-8-4-3-5-9-21)16-25(34)24(27)17-26(35)29(37)32-14-6-7-15-32/h3-5,8-13,16,24,27H,6-7,14-15,17-19H2,1-2H3/t24-,27-,31-/m1/s1",0,6223,train
COC(=O)[C@@]1(Cc2ccc(F)cc2)C2=C(CC(=O)C(=O)N3CCCC3)C(=O)CC2CN1C(=O)c1ccccc1,True,diketo group,1,"InChI=1S/C30H29FN2O6/c1-39-29(38)30(17-19-9-11-22(31)12-10-19)26-21(18-33(30)27(36)20-7-3-2-4-8-20)15-24(34)23(26)16-25(35)28(37)32-13-5-6-14-32/h2-4,7-12,15,23,26H,5-6,13-14,16-18H2,1H3/t23-,26-,30-/m1/s1",0,6224,train
COC(=O)[C@@]1(Cc2ccc(OC)cc2)[C@H]2c3cc(C(=O)N4CCCC4)n(Cc4ccc(OC(F)(F)F)cc4)c3C[C@H]2CN1C(=O)c1ccccc1,True,"((2, 'molecule has a stereo bond in a ring'),)",0,"InChI=1S/C39H38F3N3O6/c1-49-29-14-10-25(11-15-29)22-38(37(48)50-2)34-28(24-45(38)35(46)27-8-4-3-5-9-27)20-32-31(34)21-33(36(47)43-18-6-7-19-43)44(32)23-26-12-16-30(17-13-26)51-39(40,41)42/h3-5,8-17,21,28,34H,6-7,18-20,22-24H2,1-2H3/t28-,34+,38+/m0/s1",0,6225,train
COC(=O)[C@@]1(Cc2ccccc2)[C@H]2c3cc(C(=O)N(C)C)n(Cc4cc(F)c(F)c(F)c4)c3C[C@H]2CN1C(=O)c1ccccc1,True,halogenated ring,1,"InChI=1S/C35H32F3N3O4/c1-39(2)33(43)29-17-25-28(40(29)19-22-14-26(36)31(38)27(37)15-22)16-24-20-41(32(42)23-12-8-5-9-13-23)35(30(24)25,34(44)45-3)18-21-10-6-4-7-11-21/h4-15,17,24,30H,16,18-20H2,1-3H3/t24-,30+,35+/m0/s1",0,6226,train
COC(=O)[C@@]1(Cc2ccc(OC)cc2)[C@H]2c3cc(C(=O)N(C)C)n(Cc4ccc(O)c(OC)c4)c3C[C@H]2CN1C(=O)c1ccccc1,True,"((2, 'molecule has a stereo bond in a ring'),)",0,"InChI=1S/C37H39N3O7/c1-38(2)35(43)30-19-28-29(39(30)21-24-13-16-31(41)32(17-24)46-4)18-26-22-40(34(42)25-9-7-6-8-10-25)37(33(26)28,36(44)47-5)20-23-11-14-27(45-3)15-12-23/h6-17,19,26,33,41H,18,20-22H2,1-5H3/t26-,33+,37+/m0/s1",0,6227,train
COC(=O)[C@@]1(Cc2ccc(OC)cc2)[C@H]2c3cc(C(=O)N(C)C)n(Cc4ccc(OC)c(OC)c4)c3C[C@H]2CN1C(=O)c1ccccc1,True,"((2, 'molecule has a stereo bond in a ring'),)",0,"InChI=1S/C38H41N3O7/c1-39(2)36(43)31-20-29-30(40(31)22-25-14-17-32(46-4)33(18-25)47-5)19-27-23-41(35(42)26-10-8-7-9-11-26)38(34(27)29,37(44)48-6)21-24-12-15-28(45-3)16-13-24/h7-18,20,27,34H,19,21-23H2,1-6H3/t27-,34+,38+/m0/s1",0,6228,train
COC(=O)[C@@]1(Cc2ccc(OC)cc2)[C@H]2c3cc(C(=O)N(C)C)n(Cc4cc(F)c(F)c(F)c4)c3C[C@H]2CN1C(=O)c1ccccc1,True,halogenated ring,1,"InChI=1S/C36H34F3N3O5/c1-40(2)34(44)30-17-26-29(41(30)19-22-14-27(37)32(39)28(38)15-22)16-24-20-42(33(43)23-8-6-5-7-9-23)36(31(24)26,35(45)47-4)18-21-10-12-25(46-3)13-11-21/h5-15,17,24,31H,16,18-20H2,1-4H3/t24-,31+,36+/m0/s1",0,6229,train
COC(=O)[C@@]1(Cc2ccc(F)cc2)[C@H]2c3cc(C(=O)N4CCCC4)n(CCCNc4ncc(C(F)(F)F)cc4Cl)c3C[C@H]2CN1C(=O)c1ccccc1,True,Aliphatic long chain,1,"InChI=1S/C39H38ClF4N5O4/c1-53-37(52)38(21-24-10-12-28(41)13-11-24)33-26(23-49(38)35(50)25-8-3-2-4-9-25)18-31-29(33)20-32(36(51)47-15-5-6-16-47)48(31)17-7-14-45-34-30(40)19-27(22-46-34)39(42,43)44/h2-4,8-13,19-20,22,26,33H,5-7,14-18,21,23H2,1H3,(H,45,46)/t26-,33+,38+/m0/s1",0,6230,train
COC(=O)[C@@]1(Cc2ccc(OC)cc2)[C@H]2c3cc(C(=O)N(C)C)n(CCc4c[nH]c5ccc(O)cc45)c3C[C@H]2CN1C(=O)c1ccccc1,True,"((5, 'molecule has a crossed bond in a ring'), (2, 'molecule has a stereo bond in a ring'))",0,"InChI=1S/C39H40N4O6/c1-41(2)37(46)34-20-31-33(42(34)17-16-26-22-40-32-15-12-28(44)19-30(26)32)18-27-23-43(36(45)25-8-6-5-7-9-25)39(35(27)31,38(47)49-4)21-24-10-13-29(48-3)14-11-24/h5-15,19-20,22,27,35,40,44H,16-18,21,23H2,1-4H3/t27-,35+,39+/m0/s1",0,6231,train
COC(=O)[C@@]1(Cc2ccc(F)cc2)C2=C(CC(=O)C(=O)N(C)C)C(=O)CC2CN1C(=O)c1ccccc1,True,diketo group,1,"InChI=1S/C28H27FN2O6/c1-30(2)26(35)23(33)14-21-22(32)13-19-16-31(25(34)18-7-5-4-6-8-18)28(24(19)21,27(36)37-3)15-17-9-11-20(29)12-10-17/h4-13,21,24H,14-16H2,1-3H3/t21-,24-,28-/m1/s1",0,6232,train
COC(=O)[C@@]1(Cc2ccc(OC)cc2)[C@H]2c3cc(C(=O)N(C)C)n(CCF)c3C[C@H]2CN1C(=O)c1ccccc1,True,"((2, 'molecule has a stereo bond in a ring'),)",0,"InChI=1S/C31H34FN3O5/c1-33(2)29(37)26-17-24-25(34(26)15-14-32)16-22-19-35(28(36)21-8-6-5-7-9-21)31(27(22)24,30(38)40-4)18-20-10-12-23(39-3)13-11-20/h5-13,17,22,27H,14-16,18-19H2,1-4H3/t22-,27+,31+/m0/s1",0,6233,train
COC(=O)C1(Cc2ccccc2)C2c3cc(C(=O)N4CCCC4)n(Cc4ccc(OC(F)(F)F)cc4)c3CC2CN1C(=O)c1ccccc1,True,"((2, 'InChI: Omitted undefined stereo'),)",0,"InChI=1S/C38H36F3N3O5/c1-48-36(47)37(22-25-10-4-2-5-11-25)33-28(24-44(37)34(45)27-12-6-3-7-13-27)20-31-30(33)21-32(35(46)42-18-8-9-19-42)43(31)23-26-14-16-29(17-15-26)49-38(39,40)41/h2-7,10-17,21,28,33H,8-9,18-20,22-24H2,1H3",0,6234,train
COC(=O)[C@@]1(Cc2ccc(OC)cc2)[C@H]2c3cc(C(=O)N4CCCC4)n(Cc4cc(F)c(F)c(F)c4)c3C[C@H]2CN1C(=O)c1ccccc1,True,halogenated ring,1,"InChI=1S/C38H36F3N3O5/c1-48-27-12-10-23(11-13-27)20-38(37(47)49-2)33-26(22-44(38)35(45)25-8-4-3-5-9-25)18-31-28(33)19-32(36(46)42-14-6-7-15-42)43(31)21-24-16-29(39)34(41)30(40)17-24/h3-5,8-13,16-17,19,26,33H,6-7,14-15,18,20-22H2,1-2H3/t26-,33+,38+/m0/s1",0,6235,train
COC(=O)[C@@]1(Cc2ccc(OC)cc2)[C@H]2c3cc(C(=O)N(C)C)n(Cc4ccc(Cl)c(C(F)(F)F)c4)c3C[C@H]2CN1C(=O)c1ccccc1,True,"((2, 'molecule has a stereo bond in a ring'),)",0,"InChI=1S/C37H35ClF3N3O5/c1-42(2)34(46)31-18-27-30(43(31)20-23-12-15-29(38)28(16-23)37(39,40)41)17-25-21-44(33(45)24-8-6-5-7-9-24)36(32(25)27,35(47)49-4)19-22-10-13-26(48-3)14-11-22/h5-16,18,25,32H,17,19-21H2,1-4H3/t25-,32+,36+/m0/s1",0,6236,train
COC(=O)[C@@]1(Cc2ccc(F)cc2)[C@H]2c3cc(C(=O)N(C)C)n(CCCNc4ccc(C(F)(F)F)cc4Cl)c3C[C@H]2CN1C(=O)c1ccccc1,True,Aliphatic long chain,1,"InChI=1S/C38H37ClF4N4O4/c1-45(2)35(49)32-20-28-31(46(32)17-7-16-44-30-15-12-26(19-29(30)39)38(41,42)43)18-25-22-47(34(48)24-8-5-4-6-9-24)37(33(25)28,36(50)51-3)21-23-10-13-27(40)14-11-23/h4-6,8-15,19-20,25,33,44H,7,16-18,21-22H2,1-3H3/t25-,33+,37+/m0/s1",0,6237,train
COC(=O)[C@@]1(Cc2ccc(OC)cc2)[C@H]2c3cc(C(=O)N(C)C)n(C[C@H](O)CO)c3C[C@H]2CN1C(=O)c1ccccc1,True,"((2, 'molecule has a stereo bond in a ring'),)",0,"InChI=1S/C32H37N3O7/c1-33(2)30(39)27-15-25-26(34(27)18-23(37)19-36)14-22-17-35(29(38)21-8-6-5-7-9-21)32(28(22)25,31(40)42-4)16-20-10-12-24(41-3)13-11-20/h5-13,15,22-23,28,36-37H,14,16-19H2,1-4H3/t22-,23-,28+,32+/m0/s1",0,6238,train
COC(=O)[C@@]1(Cc2ccc(OC)cc2)[C@H]2c3cc(C(=O)N(C)C)n(CCc4ccccn4)c3C[C@H]2CN1C(=O)c1ccccc1,True,"((2, 'molecule has a stereo bond in a ring'),)",0,"InChI=1S/C36H38N4O5/c1-38(2)34(42)31-21-29-30(39(31)19-17-27-12-8-9-18-37-27)20-26-23-40(33(41)25-10-6-5-7-11-25)36(32(26)29,35(43)45-4)22-24-13-15-28(44-3)16-14-24/h5-16,18,21,26,32H,17,19-20,22-23H2,1-4H3/t26-,32+,36+/m0/s1",0,6239,train
COC(=O)[C@@]1(Cc2ccc(OC)cc2)[C@H]2c3cc(C(=O)N(C)C)n(CCc4ccc(OC)c(Br)c4)c3C[C@H]2CN1C(=O)c1ccccc1,True,"((2, 'molecule has a stereo bond in a ring'),)",0,"InChI=1S/C38H40BrN3O6/c1-40(2)36(44)32-21-29-31(41(32)18-17-24-13-16-33(47-4)30(39)19-24)20-27-23-42(35(43)26-9-7-6-8-10-26)38(34(27)29,37(45)48-5)22-25-11-14-28(46-3)15-12-25/h6-16,19,21,27,34H,17-18,20,22-23H2,1-5H3/t27-,34+,38+/m0/s1",1,6240,train
COC(=O)[C@@]1(Cc2ccc(OC)cc2)[C@H]2c3cc(C(=O)N4CCCC4)n(Cc4cc(F)cc5c4OCOC5)c3C[C@H]2CN1C(=O)c1ccccc1,True,"((2, 'molecule has a stereo bond in a ring'),)",0,"InChI=1S/C40H40FN3O7/c1-48-31-12-10-25(11-13-31)20-40(39(47)49-2)35-27(22-44(40)37(45)26-8-4-3-5-9-26)18-33-32(35)19-34(38(46)42-14-6-7-15-42)43(33)21-28-16-30(41)17-29-23-50-24-51-36(28)29/h3-5,8-13,16-17,19,27,35H,6-7,14-15,18,20-24H2,1-2H3/t27-,35+,40+/m0/s1",0,6241,train
